key;equipmentKey;fault;name;photo;recommandation
-LHXpVo2zvprQ3v2N48N;-LHXpVhZXZPDQKacyfGA;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVo2zvprQ3v2N48N%2F011831_Photo%2003-05-2018%2012.57.29.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVo2zvprQ3v2N48O;-LHXpVhWqQ3oBvMHKM3v;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVo3Zcxqck_-Q25x;-LHXpVhNEsNov1Sz4mcz;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVo3Zcxqck_-Q25y;-LHXpVhJ_BRIGkPZOtJu;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVo3Zcxqck_-Q25y%2F011826_Photo%2003-05-2018%2011.32.36.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVo62Fc36cMqWviZ;-LHXpVhCx9ZRmMZPM37Z;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVo62Fc36cMqWviZ%2F011824_Photo%2003-05-2018%2011.21.24.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVo7GcsGpdOp5ziV;-LHXpVh7IUBx6ITanjU1;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVo7GcsGpdOp5ziV%2F011821_Photo%2003-05-2018%2011.10.32.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVo7GcsGpdOp5ziW;-LHXpVh4XmE8NCKrKsdL;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVo7GcsGpdOp5ziX;-LHXpVh2xYiaxov-K5MY;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVo7GcsGpdOp5ziX%2F011818_Photo%2003-05-2018%2010.27.52.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVo8fcrGPkEoKT9c;-LHXpVh1QjPFdlau4JlI;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVo8fcrGPkEoKT9c%2F011817_Photo%2003-05-2018%2010.25.39.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVo8fcrGPkEoKT9d;-LHXpVgrquB1kJbEshQ3;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVo8fcrGPkEoKT9e;-LHXpVgkazBWOir8Cu6T;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVo8fcrGPkEoKT9f;-LHXpVgfwd7dPLO16XbZ;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVo95nUZe1D-hg_4;-LHXpVgazp99MYC7I0G2;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVo95nUZe1D-hg_5;-LHXpVgYpeSohsKOTeAu;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVo95nUZe1D-hg_6;-LHXpVgTRpahNMbkSCB0;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVoA77bn3rS6XZNp;-LHXpVgMLtfrIObMxjmM;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoA77bn3rS6XZNp%2F011806_Photo%2003-05-2018%2009.13.13.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoA77bn3rS6XZNq;-LHXpVgK1uT9Cn3zKQeW;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoA77bn3rS6XZNq%2F011805_Photo%2003-05-2018%2009.09.58.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoA77bn3rS6XZNr;-LHXpVgBt3QZOkoq_6VA;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoA77bn3rS6XZNr%2F011801_Photo%2003-05-2018%2008.57.50.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoBTqgYSSJzfTWP;-LHXpVg9z_kOzpTih7fb;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoBTqgYSSJzfTWP%2F011800_Photo%2003-05-2018%2008.55.48.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoBTqgYSSJzfTWQ;-LHXpVfwBjRh2jsIQlk7;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoBTqgYSSJzfTWQ%2F011795_Photo%2003-05-2018%2008.36.37.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoBTqgYSSJzfTWR;-LHXpVflc-dgLpOHjPdW;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoBTqgYSSJzfTWR%2F011794_Photo%2003-05-2018%2008.35.09.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoCTF0W1Obo_-hS;-LHXpVfII4J53rgKtuAi;;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoCTF0W1Obo_-hS%2F011793_Photo%2003-05-2018%2010.52.58.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoCTF0W1Obo_-hT;-LHXpVfII4J53rgKtuAi;;Contrôler l'état général de la jaquette (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoCTF0W1Obo_-hT%2F011793_Photo%2003-05-2018%2009.02.20.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoIg_pvYhnMAcdg;-LHXpVhxHwD48X0vbdzV;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoIg_pvYhnMAcdh;-LHXpVhuZgzt8F6bIQf6;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoJ3NWnn7m4O9DO;-LHXpVhpTDaHaYChPs5G;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoJ3NWnn7m4O9DP;-LHXpVhmqap8Maj7E7Ph;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoJ3NWnn7m4O9DP%2F011834_Photo%2003-05-2018%2012.22.35.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoJ3NWnn7m4O9DQ;-LHXpVhZXZPDQKacyfGA;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoKUVpjiY7j1YIm;-LHXpVhQIdHBXUcOGDkX;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoKUVpjiY7j1YIn;-LHXpVh4XmE8NCKrKsdL;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoLNmqPGjjaYsJj;-LHXpVh1QjPFdlau4JlI;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoLNmqPGjjaYsJk;-LHXpVgrquB1kJbEshQ3;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoLNmqPGjjaYsJl;-LHXpVgkazBWOir8Cu6T;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoLNmqPGjjaYsJl%2F011814_Photo%2003-05-2018%2010.40.14.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoLNmqPGjjaYsJm;-LHXpVgfwd7dPLO16XbZ;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoLNmqPGjjaYsJn;-LHXpVgYpeSohsKOTeAu;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoLNmqPGjjaYsJn%2F011810_Photo%2003-05-2018%2009.29.05.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoLNmqPGjjaYsJo;-LHXpVgWdAdVsDOpHCko;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoLNmqPGjjaYsJo%2F011809_Photo%2003-05-2018%2009.26.27.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoMTBb7-Sc3NIgu;-LHXpVgMLtfrIObMxjmM;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoMTBb7-Sc3NIgv;-LHXpVgK1uT9Cn3zKQeW;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoMTBb7-Sc3NIgv%2F011805_Photo%2003-05-2018%2009.09.47.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoMTBb7-Sc3NIgw;-LHXpVgFN1WCf_l8nsgg;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoMTBb7-Sc3NIgx;-LHXpVgCobOu54xld_fA;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoV2GUGnA1VVWYs;-LHXpVg6v2J9F6C6Qf3Q;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoV2GUGnA1VVWYt;-LHXpVfxOjQMM5X0wrLT;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoV2GUGnA1VVWYt%2F011796_Photo%2003-05-2018%2008.40.48.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoV2GUGnA1VVWYu;-LHXpVfwBjRh2jsIQlk7;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoV2GUGnA1VVWYu%2F011795_Photo%2003-05-2018%2008.36.45.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoV2GUGnA1VVWYv;-LHXpVfII4J53rgKtuAi;;Contrôler l'identification de l'équipement (désignation, repère, origine source, etc.) et de ses composants si nécessaire;;
-LHXpVoa0wm8pt6yVT9O;-LHXpVi174vuvwhEHXYb;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVoa0wm8pt6yVT9P;-LHXpVhzRWR4y5yfgQqo;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVoa0wm8pt6yVT9Q;-LHXpVhxHwD48X0vbdzV;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVoa0wm8pt6yVT9R;-LHXpVhuZgzt8F6bIQf6;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVoa0wm8pt6yVT9S;-LHXpVht_zEwZ3L0NCX2;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVob73YfgGv2CmH2;-LHXpVhpTDaHaYChPs5G;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVob73YfgGv2CmH3;-LHXpVhob-Hm3V1VOE1B;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVob73YfgGv2CmH4;-LHXpVhmqap8Maj7E7Ph;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVob73YfgGv2CmH5;-LHXpVhkSoo6-UjfcLDv;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVob73YfgGv2CmH6;-LHXpVhZXZPDQKacyfGA;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVob73YfgGv2CmH7;-LHXpVhQIdHBXUcOGDkX;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVob73YfgGv2CmH8;-LHXpVhNEsNov1Sz4mcz;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVob73YfgGv2CmH9;-LHXpVhJ_BRIGkPZOtJu;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVob73YfgGv2CmHA;-LHXpVhAq4nHIjic2T-X;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVob73YfgGv2CmHB;-LHXpVh1QjPFdlau4JlI;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzG;-LHXpVgrquB1kJbEshQ3;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzH;-LHXpVgkazBWOir8Cu6T;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzI;-LHXpVgcrAVzkCId6dY8;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzJ;-LHXpVgazp99MYC7I0G2;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzK;-LHXpVgYpeSohsKOTeAu;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzL;-LHXpVgWdAdVsDOpHCko;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzM;-LHXpVgTRpahNMbkSCB0;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzN;-LHXpVgS6iIbXUJzr11N;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzO;-LHXpVgMLtfrIObMxjmM;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzP;-LHXpVgK1uT9Cn3zKQeW;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzQ;-LHXpVgCobOu54xld_fA;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVocoxG5dMWTvRzR;-LHXpVgBt3QZOkoq_6VA;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVodLGaPnsU2EwhM;-LHXpVg9z_kOzpTih7fb;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVodLGaPnsU2EwhN;-LHXpVg6v2J9F6C6Qf3Q;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVodLGaPnsU2EwhO;-LHXpVfxOjQMM5X0wrLT;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVodLGaPnsU2EwhP;-LHXpVfwBjRh2jsIQlk7;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVodLGaPnsU2EwhP%2F011795_Photo%2003-05-2018%2008.36.56.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVodLGaPnsU2EwhQ;-LHXpVfII4J53rgKtuAi;;Contrôler la fixation de l'équipement et/ou de ses composants (accrochage, assise, stabilité, etc.);;
-LHXpVoiAgmAV1dm0_eu;-LHXpVhTdNci5IgqRVK7;;Contrôler la présence et l'état de la mise à la terre et/ou des liaisons équipotentielles des masses;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoiAgmAV1dm0_eu%2F011829_Photo%2003-05-2018%2012.00.42.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoiAgmAV1dm0_ev;-LHXpVhFhu2T-LIIodhj;;Contrôler la présence et l'état de la mise à la terre et/ou des liaisons équipotentielles des masses;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoiAgmAV1dm0_ev%2F011825_Photo%2003-05-2018%2011.23.24.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVojhaFa8DSIAlbX;-LHXpVflc-dgLpOHjPdW;;Contrôler la présence et l'état de la mise à la terre et/ou des liaisons équipotentielles des masses;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVojhaFa8DSIAlbX%2F011794_Photo%2003-05-2018%2008.34.48.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVojhaFa8DSIAlbY;-LHXpVfII4J53rgKtuAi;;Contrôler la présence et l'état de la mise à la terre et/ou des liaisons équipotentielles des masses;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVojhaFa8DSIAlbY%2F011793_Photo%2003-05-2018%2009.00.50.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVojhaFa8DSIAlbZ;-LHXpVhQIdHBXUcOGDkX;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlb_;-LHXpVgkazBWOir8Cu6T;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlba;-LHXpVgcrAVzkCId6dY8;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlbb;-LHXpVgazp99MYC7I0G2;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlbc;-LHXpVgYpeSohsKOTeAu;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlbd;-LHXpVgWdAdVsDOpHCko;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlbe;-LHXpVgTRpahNMbkSCB0;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlbf;-LHXpVgMLtfrIObMxjmM;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlbg;-LHXpVgFN1WCf_l8nsgg;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlbh;-LHXpVgCobOu54xld_fA;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlbi;-LHXpVg6v2J9F6C6Qf3Q;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVojhaFa8DSIAlbj;-LHXpVfII4J53rgKtuAi;;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;;
-LHXpVopvmgBXN0hbDWs;-LHXpVhWqQ3oBvMHKM3v;;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVopvmgBXN0hbDWs%2F011830_Photo%2003-05-2018%2012.07.24.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoqfDrV7jV2SyBT;-LHXpVhCx9ZRmMZPM37Z;;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoqfDrV7jV2SyBT%2F011824_Photo%2003-05-2018%2011.28.29.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoqfDrV7jV2SyBU;-LHXpVh4XmE8NCKrKsdL;;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoqfDrV7jV2SyBU%2F011820_Photo%2003-05-2018%2011.07.20.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVoqfDrV7jV2SyBV;-LHXpVgkazBWOir8Cu6T;;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVoqfDrV7jV2SyBV%2F011814_Photo%2003-05-2018%2010.01.25.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
